[0:01:13.398501] The current delay is 0.0
[0:01:54.719683] The current count is: 6198
[0:01:54.724530] The current count is: 6199
[0:01:54.729377] The current count is: 6200
[0:01:54.734224] The current count is: 6201
[0:01:54.739061] The current count is: 6202
[0:01:54.743902] The current count is: 6203
[0:01:54.748750] The current count is: 6204
[0:01:54.753594] The current count is: 6205
[0:01:54.758408] The current count is: 6206
[0:01:54.763244] The current count is: 6207
[0:01:54.768100] The current count is: 6208
[0:01:54.772925] The current count is: 6209
[0:01:54.777828] The current count is: 6210
[0:01:54.782674] The current count is: 6211
[0:01:54.787543] The current count is: 6212
[0:01:54.792376] The current count is: 6213
[0:01:54.797274] The current count is: 6214
[0:01:54.802159] The current count is: 6215
[0:01:54.807006] The current count is: 6216
[0:01:54.811882] The current count is: 6217
[0:01:54.816786] The current count is: 6218
[0:01:54.821659] The current count is: 6219
[0:01:54.826534] The current count is: 6220
[0:01:54.831388] The current count is: 6221
[0:01:54.836271] The current count is: 6222
[0:01:54.841187] The current count is: 6223
[0:01:54.846046] The current count is: 6224
[0:01:54.850906] The current count is: 6225
[0:01:54.855824] The current count is: 6226
[0:01:54.861028] The current count is: 6227
[0:01:54.866012] The current count is: 6228
[0:01:54.870926] The current count is: 6229
[0:01:54.875812] The current count is: 6230
[0:01:54.880736] The current count is: 6231
[0:01:54.885647] The current count is: 6232
[0:01:54.894710] The current count is: 6233
[0:01:54.899590] The current count is: 6234
[0:01:54.904439] The current count is: 6235
[0:01:54.909323] The current count is: 6236
[0:01:54.914196] The current count is: 6237
[0:01:54.919003] The current count is: 6238
[0:01:54.923818] The current count is: 6239
[0:01:54.928687] The current count is: 6240
[0:01:54.933547] The current count is: 6241
[0:01:54.938341] The current count is: 6242
[0:01:54.943159] The current count is: 6243
[0:01:54.947998] The current count is: 6244
[0:01:55.449552] The current count is: 6245
[0:01:55.454341] The current count is: 6246
[0:01:55.459191] The current count is: 6247
[0:01:55.463951] The current count is: 6248
[0:01:55.468714] The current count is: 6249
[0:01:55.473570] The current count is: 6250
[0:01:55.478321] The current count is: 6251
[0:01:55.483100] The current count is: 6252
[0:01:55.487816] The current count is: 6253
[0:01:55.492557] The current count is: 6254
[0:01:55.497336] The current count is: 6255
[0:01:55.502103] The current count is: 6256
[0:01:55.506825] The current count is: 6257
[0:01:55.511576] The current count is: 6258
[0:01:55.516352] The current count is: 6259
[0:01:55.521174] The current count is: 6260
[0:01:55.525934] The current count is: 6261
[0:01:55.530704] The current count is: 6262
[0:01:55.535479] The current count is: 6263
[0:01:55.540238] The current count is: 6264
[0:01:55.545045] The current count is: 6265
[0:01:55.549819] The current count is: 6266
[0:01:55.554571] The current count is: 6267
[0:01:55.559357] The current count is: 6268
[0:01:55.564111] The current count is: 6269
[0:01:55.568833] The current count is: 6270
[0:01:55.573599] The current count is: 6271
[0:01:55.578362] The current count is: 6272
[0:01:55.583130] The current count is: 6273
[0:01:55.587869] The current count is: 6274
[0:01:55.592633] The current count is: 6275
[0:01:55.597423] The current count is: 6276
[0:01:55.602201] The current count is: 6277
[0:01:55.606965] The current count is: 6278
[0:01:55.611730] The current count is: 6279
[0:01:55.616522] The current count is: 6280
[0:01:55.621309] The current count is: 6281
[0:01:55.626077] The current count is: 6282
[0:01:55.630842] The current count is: 6283
[0:01:55.635631] The current count is: 6284
[0:01:55.640404] The current count is: 6285
[0:01:55.645196] The current count is: 6286
[0:01:55.649982] The current count is: 6287
[0:01:55.654742] The current count is: 6288
[0:01:55.659501] The current count is: 6289
[0:01:55.664283] The current count is: 6290
[0:01:55.669092] The current count is: 6291
[0:01:55.673879] The current count is: 6292
[0:01:55.678663] The current count is: 6293
[0:01:55.683422] The current count is: 6294
[0:01:55.688215] The current count is: 6295
[0:01:55.693032] The current count is: 6296
[0:01:55.697842] The current count is: 6297
[0:01:55.702620] The current count is: 6298
[0:01:55.707389] The current count is: 6299
[0:01:55.712170] The current count is: 6300
[0:01:55.716914] The current count is: 6301
[0:01:55.721734] The current count is: 6302
[0:01:55.726535] The current count is: 6303
[0:01:55.731310] The current count is: 6304
[0:01:55.736097] The current count is: 6305
[0:01:55.740882] The current count is: 6306
[0:01:55.745658] The current count is: 6307
[0:01:55.750442] The current count is: 6308
[0:01:55.755204] The current count is: 6309
[0:01:55.759997] The current count is: 6310
[0:01:55.764731] The current count is: 6311
[0:01:55.769531] The current count is: 6312
[0:01:55.774342] The current count is: 6313
[0:01:55.779123] The current count is: 6314
[0:01:55.783906] The current count is: 6315
[0:01:55.788673] The current count is: 6316
[0:01:55.793486] The current count is: 6317
[0:01:55.798274] The current count is: 6318
[0:01:55.803099] The current count is: 6319
[0:01:55.807886] The current count is: 6320
[0:01:55.812631] The current count is: 6321
[0:01:55.817436] The current count is: 6322
[0:01:55.822293] The current count is: 6323
[0:01:55.827088] The current count is: 6324
[0:01:55.831884] The current count is: 6325
[0:01:55.840847] The current count is: 6326
[0:01:55.845615] The current count is: 6327
[0:01:55.850382] The current count is: 6328
[0:01:55.855183] The current count is: 6329
[0:01:55.859982] The current count is: 6330
[0:01:55.873629] The current count is: 6331
[0:01:55.878495] The current count is: 6332
[0:01:55.883395] The current count is: 6333
[0:01:55.888200] The current count is: 6334
[0:01:55.893062] The current count is: 6335
[0:01:55.897889] The current count is: 6336
[0:01:55.902655] The current count is: 6337
[0:01:55.907538] The current count is: 6338
[0:01:55.912349] The current count is: 6339
[0:01:55.917172] The current count is: 6340
[0:01:55.922004] The current count is: 6341
[0:01:55.927121] The current count is: 6342
[0:01:55.932000] The current count is: 6343
[0:01:55.936824] The current count is: 6344
[0:01:55.941646] The current count is: 6345
[0:01:55.946541] The current count is: 6346
[0:01:55.951396] The current count is: 6347
[0:01:55.956207] The current count is: 6348
[0:01:55.961061] The current count is: 6349
[0:01:55.965921] The current count is: 6350
[0:01:55.970745] The current count is: 6351
[0:01:55.975526] The current count is: 6352
[0:01:55.980360] The current count is: 6353
[0:01:55.985271] The current count is: 6354
[0:01:55.990087] The current count is: 6355
[0:01:55.994926] The current count is: 6356
[0:01:55.999787] The current count is: 6357
[0:01:56.004569] The current count is: 6358
[0:01:56.009420] The current count is: 6359
[0:01:56.014226] The current count is: 6360
[0:01:56.019071] The current count is: 6361
[0:01:56.023913] The current count is: 6362
[0:01:56.028746] The current count is: 6363
[0:01:56.033532] The current count is: 6364
[0:01:56.038353] The current count is: 6365
[0:01:56.043153] The current count is: 6366
[0:01:56.047974] The current count is: 6367
[0:01:56.052785] The current count is: 6368
[0:01:56.057580] The current count is: 6369
[0:01:56.062454] The current count is: 6370
[0:01:56.067320] The current count is: 6371
[0:01:56.072182] The current count is: 6372
[0:01:56.077083] The current count is: 6373
[0:01:56.081937] The current count is: 6374
[0:01:56.086796] The current count is: 6375
[0:01:56.091674] The current count is: 6376
[0:01:56.096483] The current count is: 6377
[0:01:56.101431] The current count is: 6378
[0:01:56.106385] The current count is: 6379
[0:01:56.111261] The current count is: 6380
[0:01:56.116112] The current count is: 6381
[0:01:56.121012] The current count is: 6382
[0:01:56.125893] The current count is: 6383
[0:01:56.130824] The current count is: 6384
[0:01:56.135742] The current count is: 6385
[0:01:56.140623] The current count is: 6386
[0:01:56.145509] The current count is: 6387
[0:01:56.150394] The current count is: 6388
[0:01:56.155264] The current count is: 6389
[0:01:56.160148] The current count is: 6390
[0:01:56.165023] The current count is: 6391
[0:01:56.169895] The current count is: 6392
[0:01:56.174817] The current count is: 6393
[0:01:56.179703] The current count is: 6394
[0:01:56.184585] The current count is: 6395
[0:01:56.189475] The current count is: 6396
[0:01:56.194353] The current count is: 6397
[0:01:56.199374] The current count is: 6398
[0:01:56.204506] The current count is: 6399
[0:01:56.209580] The current count is: 6400
[0:01:56.214629] The current count is: 6401
[0:01:56.219713] The current count is: 6402
[0:01:56.224749] The current count is: 6403
[0:01:56.229928] The current count is: 6404
[0:01:56.235005] The current count is: 6405
[0:01:56.240086] The current count is: 6406
[0:01:56.245171] The current count is: 6407
[0:01:56.257482] The current count is: 6408
[0:01:56.262308] The current count is: 6409
[0:01:56.267108] The current count is: 6410
[0:01:56.271956] The current count is: 6411
[0:01:56.276737] The current count is: 6412
[0:01:56.281586] The current count is: 6413
[0:01:56.286425] The current count is: 6414
[0:01:56.291181] The current count is: 6415
[0:01:56.295956] The current count is: 6416
[0:01:56.300757] The current count is: 6417
[0:01:56.305550] The current count is: 6418
[0:01:56.316382] The current count is: 6419
[0:01:56.321135] The current count is: 6420
[0:01:56.325918] The current count is: 6421
[0:01:56.330606] The current count is: 6422
[0:01:56.335298] The current count is: 6423
[0:01:56.339957] The current count is: 6424
[0:01:56.344633] The current count is: 6425
[0:01:56.349331] The current count is: 6426
[0:01:56.354036] The current count is: 6427
[0:01:56.358687] The current count is: 6428
[0:01:56.363353] The current count is: 6429
[0:01:56.368036] The current count is: 6430
[0:01:56.372718] The current count is: 6431
[0:01:56.377462] The current count is: 6432
[0:01:56.382161] The current count is: 6433
[0:01:56.386861] The current count is: 6434
[0:01:56.391612] The current count is: 6435
[0:01:56.396290] The current count is: 6436
[0:01:56.400977] The current count is: 6437
[0:01:56.405701] The current count is: 6438
[0:01:56.410426] The current count is: 6439
[0:01:56.415084] The current count is: 6440
[0:01:56.419810] The current count is: 6441
[0:01:56.424558] The current count is: 6442
[0:01:56.429313] The current count is: 6443
[0:01:56.434090] The current count is: 6444
[0:01:56.438762] The current count is: 6445
[0:01:56.443450] The current count is: 6446
[0:01:56.448138] The current count is: 6447
[0:01:56.452809] The current count is: 6448
[0:01:56.457544] The current count is: 6449
[0:01:56.462226] The current count is: 6450
[0:01:56.466879] The current count is: 6451
[0:01:56.471616] The current count is: 6452
[0:01:56.476376] The current count is: 6453
[0:01:56.481190] The current count is: 6454
[0:01:56.485970] The current count is: 6455
[0:01:56.490637] The current count is: 6456
[0:01:56.495636] The current count is: 6457
[0:01:56.500378] The current count is: 6458
[0:01:56.505160] The current count is: 6459
[0:01:56.509862] The current count is: 6460
[0:01:56.514560] The current count is: 6461
[0:01:56.519302] The current count is: 6462
[0:01:56.524003] The current count is: 6463
[0:01:56.528695] The current count is: 6464
[0:01:56.533431] The current count is: 6465
[0:01:56.538202] The current count is: 6466
[0:01:56.542902] The current count is: 6467
[0:01:56.547639] The current count is: 6468
[0:01:56.552339] The current count is: 6469
[0:01:56.557132] The current count is: 6470
[0:01:56.561908] The current count is: 6471
[0:01:56.566660] The current count is: 6472
[0:01:56.571350] The current count is: 6473
[0:01:56.576028] The current count is: 6474
[0:01:56.580726] The current count is: 6475
[0:01:56.585427] The current count is: 6476
[0:01:56.590225] The current count is: 6477
[0:01:56.594989] The current count is: 6478
[0:01:56.599758] The current count is: 6479
[0:01:56.604538] The current count is: 6480
[0:01:56.609323] The current count is: 6481
[0:01:56.614039] The current count is: 6482
[0:01:56.618744] The current count is: 6483
[0:01:56.623440] The current count is: 6484
[0:01:56.628133] The current count is: 6485
